scenario,year,cotton_withdrawal,cotton_scarcity
ssp_ag5_soc1_gwmed_rs_miroc_NDC_Tax_uct,2100,29.149,2.375123453
ssp_ag4_soc5_gwmed_exp_gfdl_NDC_Tax_uct,2100,13.74632,3.240327711
ssp_ag4_soc5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,9.73321,2.843912961
ssp_ag4_soc5_gwmed_exp_hadgem_NDC_Tax_uct,2100,15.04543,2.930088766
ssp_ag4_soc5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,6.4083,3.224073389
ssp_ag4_soc5_gwmed_exp_ipsl_NDC_Tax_uct,2100,12.55968,3.370576689
ssp_ag4_soc5_gwmed_exp_miroc_NDC_Tax_ffict,2100,8.3405,3.043301593
ssp_ag4_soc5_gwmed_exp_miroc_NDC_Tax_uct,2100,14.19777,3.167814527
ssp_ag4_soc5_gwmed_exp_noresm_NDC_Tax_ffict,2100,9.35119,2.875582478
ssp_ag4_soc5_gwmed_exp_noresm_NDC_Tax_uct,2100,14.70054,2.966032893
ssp_ag4_soc5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,7.70313,3.09744245
ssp_ag5_soc1_gwmed_rs_noresm_NDC_Tax_ffict,2100,21.83601,1.805667205
ssp_ag4_soc5_gwmed_rs_gfdl_NDC_Tax_uct,2100,14.70392,3.125472865
ssp_ag4_soc5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,9.77242,2.837691373
ssp_ag4_soc5_gwmed_rs_hadgem_NDC_Tax_uct,2100,15.09611,2.92311493
ssp_ag4_soc5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,6.47092,3.21709087
ssp_ag4_soc5_gwmed_rs_ipsl_NDC_Tax_uct,2100,12.81693,3.361910126
ssp_ag4_soc5_gwmed_rs_miroc_NDC_Tax_ffict,2100,8.41183,3.027511699
ssp_ag4_soc5_gwmed_rs_miroc_NDC_Tax_uct,2100,14.3418,3.152246433
ssp_ag4_soc5_gwmed_rs_noresm_NDC_Tax_ffict,2100,9.38958,2.867711999
ssp_ag4_soc5_gwmed_rs_noresm_NDC_Tax_uct,2100,14.77746,2.957169157
ssp_ag3_soc1_gwhi_exp_gfdl_NDC_Tax_ffict,2100,24.26704,1.929596495
ssp_ag5_soc1_gwhi_exp_ipsl_NDC_Tax_uct,2100,29.2129,2.47822637
ssp_ag5_soc1_gwmed_rs_noresm_NDC_Tax_uct,2100,28.1844,2.194654908
ssp_ag3_soc1_gwhi_exp_gfdl_NDC_Tax_uct,2100,35.41378,2.36242217
ssp_ag3_soc1_gwhi_exp_hadgem_NDC_Tax_ffict,2100,24.63383,1.54535764
ssp_ag3_soc1_gwhi_exp_hadgem_NDC_Tax_uct,2100,35.89877,2.023515469
ssp_ag3_soc1_gwhi_exp_ipsl_NDC_Tax_ffict,2100,24.07272,2.004567404
ssp_ag3_soc1_gwhi_exp_ipsl_NDC_Tax_uct,2100,35.39306,2.519575984
ssp_ag3_soc1_gwhi_exp_miroc_NDC_Tax_ffict,2100,25.0257,1.757588591
ssp_ag3_soc1_gwhi_exp_miroc_NDC_Tax_uct,2100,36.13323,2.264055443
ssp_ag3_soc1_gwhi_exp_noresm_NDC_Tax_ffict,2100,23.44392,1.622598685
ssp_ag3_soc1_gwhi_exp_noresm_NDC_Tax_uct,2100,34.83885,2.050239487
ssp_ag3_soc1_gwhi_rs_gfdl_NDC_Tax_ffict,2100,24.23001,1.883392235
ssp_ag5_soc2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,27.0448,2.172181759
ssp_ag3_soc1_gwhi_rs_gfdl_NDC_Tax_uct,2100,35.46447,2.346404389
ssp_ag3_soc1_gwhi_rs_hadgem_NDC_Tax_ffict,2100,24.72022,1.541714064
ssp_ag3_soc1_gwhi_rs_hadgem_NDC_Tax_uct,2100,35.94821,2.017334091
ssp_ag3_soc1_gwhi_rs_ipsl_NDC_Tax_ffict,2100,24.21215,2.001982195
ssp_ag3_soc1_gwhi_rs_ipsl_NDC_Tax_uct,2100,35.50424,2.510524753
ssp_ag3_soc1_gwhi_rs_miroc_NDC_Tax_ffict,2100,25.17281,1.745335472
ssp_ag3_soc1_gwhi_rs_miroc_NDC_Tax_uct,2100,36.27078,2.25593963
ssp_ag3_soc1_gwhi_rs_noresm_NDC_Tax_ffict,2100,23.49106,1.61289296
ssp_ag3_soc1_gwhi_rs_noresm_NDC_Tax_uct,2100,34.88982,2.042796392
ssp_ag3_soc1_gwlo_exp_gfdl_NDC_Tax_ffict,2100,24.6123,1.89325657
ssp_ag5_soc2_gwhi_exp_gfdl_NDC_Tax_uct,2100,35.8959,2.577353487
ssp_ag3_soc1_gwlo_exp_gfdl_NDC_Tax_uct,2100,35.77411,2.365720666
ssp_ag3_soc1_gwlo_exp_hadgem_NDC_Tax_ffict,2100,24.84769,1.541813174
ssp_ag3_soc1_gwlo_exp_hadgem_NDC_Tax_uct,2100,36.10993,2.015307783
ssp_ag3_soc1_gwlo_exp_ipsl_NDC_Tax_ffict,2100,24.4925,2.007850112
ssp_ag3_soc1_gwlo_exp_ipsl_NDC_Tax_uct,2100,35.78428,2.523543425
ssp_ag3_soc1_gwlo_exp_miroc_NDC_Tax_ffict,2100,25.35773,1.753027424
ssp_ag3_soc1_gwlo_exp_miroc_NDC_Tax_uct,2100,36.57663,2.253340803
ssp_ag3_soc1_gwlo_exp_noresm_NDC_Tax_ffict,2100,23.78696,1.617874334
ssp_ag3_soc1_gwlo_exp_noresm_NDC_Tax_uct,2100,35.33049,2.043319345
ssp_ag3_soc1_gwlo_rs_gfdl_NDC_Tax_ffict,2100,25.13038,1.881578886
ssp_ag5_soc2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,27.0563,2.00229181
ssp_ag3_soc1_gwlo_rs_gfdl_NDC_Tax_uct,2100,36.36643,2.358922524
ssp_ag3_soc1_gwlo_rs_hadgem_NDC_Tax_ffict,2100,25.33573,1.541237245
ssp_ag3_soc1_gwlo_rs_hadgem_NDC_Tax_uct,2100,36.70727,2.015343765
ssp_ag3_soc1_gwlo_rs_ipsl_NDC_Tax_ffict,2100,25.06193,2.004910507
ssp_ag3_soc1_gwlo_rs_ipsl_NDC_Tax_uct,2100,36.62173,2.524590533
ssp_ag3_soc1_gwlo_rs_miroc_NDC_Tax_ffict,2100,26.14669,1.752765646
ssp_ag3_soc1_gwlo_rs_miroc_NDC_Tax_uct,2100,37.46738,2.248664763
ssp_ag3_soc1_gwlo_rs_noresm_NDC_Tax_ffict,2100,24.36586,1.614234371
ssp_ag3_soc1_gwlo_rs_noresm_NDC_Tax_uct,2100,35.98754,2.038980109
ssp_ag3_soc1_gwmed_exp_gfdl_NDC_Tax_ffict,2100,24.21842,1.897904116
ssp_ag5_soc2_gwhi_exp_hadgem_NDC_Tax_uct,2100,34.327,2.404452201
ssp_ag3_soc1_gwmed_exp_gfdl_NDC_Tax_uct,2100,35.46386,2.363415242
ssp_ag3_soc1_gwmed_exp_hadgem_NDC_Tax_ffict,2100,24.64877,1.545452301
ssp_ag3_soc1_gwmed_exp_hadgem_NDC_Tax_uct,2100,35.94477,2.027701078
ssp_ag3_soc1_gwmed_exp_ipsl_NDC_Tax_ffict,2100,24.21515,2.002246211
ssp_ag3_soc1_gwmed_exp_ipsl_NDC_Tax_uct,2100,35.69977,2.522055784
ssp_ag3_soc1_gwmed_exp_miroc_NDC_Tax_ffict,2100,25.05996,1.757784507
ssp_ag3_soc1_gwmed_exp_miroc_NDC_Tax_uct,2100,36.44303,2.254593913
ssp_ag3_soc1_gwmed_exp_noresm_NDC_Tax_ffict,2100,23.48571,1.620768044
ssp_ag3_soc1_gwmed_exp_noresm_NDC_Tax_uct,2100,35.24241,2.047411346
ssp_ag3_soc1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,24.24505,1.889411735
ssp_ag5_soc2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,26.7475,2.251828242
ssp_ag3_soc1_gwmed_rs_gfdl_NDC_Tax_uct,2100,35.53114,2.347090934
ssp_ag3_soc1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,24.72539,1.540559241
ssp_ag3_soc1_gwmed_rs_hadgem_NDC_Tax_uct,2100,35.96944,2.017482364
ssp_ag3_soc1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,24.36683,2.003489805
ssp_ag3_soc1_gwmed_rs_ipsl_NDC_Tax_uct,2100,35.96137,2.51455276
ssp_ag3_soc1_gwmed_rs_miroc_NDC_Tax_ffict,2100,25.23839,1.746075187
ssp_ag3_soc1_gwmed_rs_miroc_NDC_Tax_uct,2100,36.60577,2.242681851
ssp_ag3_soc1_gwmed_rs_noresm_NDC_Tax_ffict,2100,23.66509,1.617293869
ssp_ag3_soc1_gwmed_rs_noresm_NDC_Tax_uct,2100,35.32923,2.039954282
ssp_ag3_soc2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,29.21165,2.166377678
ssp_ag5_soc2_gwhi_exp_ipsl_NDC_Tax_uct,2100,36.133,2.638374078
ssp_ag3_soc2_gwhi_exp_gfdl_NDC_Tax_uct,2100,39.01797,2.689499488
ssp_ag3_soc2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,29.89785,1.861460686
ssp_ag3_soc2_gwhi_exp_hadgem_NDC_Tax_uct,2100,39.30339,2.321210945
ssp_ag3_soc2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,29.03605,2.266986563
ssp_ag3_soc2_gwhi_exp_ipsl_NDC_Tax_uct,2100,38.87854,2.811573533
ssp_ag3_soc2_gwhi_exp_miroc_NDC_Tax_ffict,2100,30.23325,2.105472854
ssp_ag3_soc2_gwhi_exp_miroc_NDC_Tax_uct,2100,39.54574,2.589754687
ssp_ag3_soc2_gwhi_exp_noresm_NDC_Tax_ffict,2100,28.53439,1.922494272
ssp_ag3_soc2_gwhi_exp_noresm_NDC_Tax_uct,2100,38.30417,2.302560453
ssp_ag3_soc2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,29.31765,2.151693222
ssp_ag5_soc2_gwhi_exp_miroc_NDC_Tax_ffict,2100,27.6162,2.105673613
ssp_ag3_soc2_gwhi_rs_gfdl_NDC_Tax_uct,2100,39.08866,2.66820175
ssp_ag3_soc2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,30.00937,1.858468722
ssp_ag3_soc2_gwhi_rs_hadgem_NDC_Tax_uct,2100,39.37187,2.313258011
ssp_ag3_soc2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,29.23686,2.262074594
ssp_ag3_soc2_gwhi_rs_ipsl_NDC_Tax_uct,2100,39.01729,2.79427935
ssp_ag3_soc2_gwhi_rs_miroc_NDC_Tax_ffict,2100,30.41042,2.093192182
ssp_ag3_soc2_gwhi_rs_miroc_NDC_Tax_uct,2100,39.72788,2.579012424
ssp_ag3_soc2_gwhi_rs_noresm_NDC_Tax_ffict,2100,28.61848,1.911049704
ssp_ag3_soc2_gwhi_rs_noresm_NDC_Tax_uct,2100,38.38309,2.286964704
ssp_ag3_soc2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,29.63014,2.169577161
ssp_ag5_soc2_gwhi_exp_miroc_NDC_Tax_uct,2100,35.648,2.540292683
ssp_ag3_soc2_gwlo_exp_gfdl_NDC_Tax_uct,2100,39.49271,2.692212334
ssp_ag3_soc2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,30.14756,1.856538764
ssp_ag3_soc2_gwlo_exp_hadgem_NDC_Tax_uct,2100,39.58311,2.26246006
ssp_ag3_soc2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,29.46181,2.271498838
ssp_ag3_soc2_gwlo_exp_ipsl_NDC_Tax_uct,2100,39.36183,2.812879668
ssp_ag3_soc2_gwlo_exp_miroc_NDC_Tax_ffict,2100,30.7156,2.087226621
ssp_ag3_soc2_gwlo_exp_miroc_NDC_Tax_uct,2100,40.13368,2.592855841
ssp_ag3_soc2_gwlo_exp_noresm_NDC_Tax_ffict,2100,29.03721,1.919155135
ssp_ag3_soc2_gwlo_exp_noresm_NDC_Tax_uct,2100,39.02037,2.307281537
ssp_ag3_soc2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,30.3239,2.163343959
ssp_ag5_soc2_gwhi_exp_noresm_NDC_Tax_ffict,2100,25.9723,2.011140376
ssp_ag3_soc2_gwlo_rs_gfdl_NDC_Tax_uct,2100,40.20421,2.67661025
ssp_ag3_soc2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,30.88996,1.858391946
ssp_ag3_soc2_gwlo_rs_hadgem_NDC_Tax_uct,2100,40.35475,2.261682123
ssp_ag3_soc2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,30.40834,2.273896864
ssp_ag3_soc2_gwlo_rs_ipsl_NDC_Tax_uct,2100,40.43542,2.800409841
ssp_ag3_soc2_gwlo_rs_miroc_NDC_Tax_ffict,2100,31.6504,2.086537045
ssp_ag3_soc2_gwlo_rs_miroc_NDC_Tax_uct,2100,41.06211,2.583593635
ssp_ag3_soc2_gwlo_rs_noresm_NDC_Tax_ffict,2100,29.79782,1.911452575
ssp_ag3_soc2_gwlo_rs_noresm_NDC_Tax_uct,2100,39.7298,2.293604891
ssp_ag3_soc2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,29.23354,2.165859069
ssp_ag5_soc1_gwhi_exp_miroc_NDC_Tax_ffict,2100,23.2203,2.006667201
ssp_ag5_soc2_gwhi_exp_noresm_NDC_Tax_uct,2100,33.8388,2.427279858
ssp_ag3_soc2_gwmed_exp_gfdl_NDC_Tax_uct,2100,39.10173,2.689194877
ssp_ag3_soc2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,29.9132,1.861860745
ssp_ag3_soc2_gwmed_exp_hadgem_NDC_Tax_uct,2100,39.31063,2.316605484
ssp_ag3_soc2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,29.19393,2.267166833
ssp_ag3_soc2_gwmed_exp_ipsl_NDC_Tax_uct,2100,39.22952,2.812986092
ssp_ag3_soc2_gwmed_exp_miroc_NDC_Tax_ffict,2100,30.28659,2.104033187
ssp_ag3_soc2_gwmed_exp_miroc_NDC_Tax_uct,2100,39.96061,2.593294227
ssp_ag3_soc2_gwmed_exp_noresm_NDC_Tax_ffict,2100,28.64468,1.921859554
ssp_ag3_soc2_gwmed_exp_noresm_NDC_Tax_uct,2100,38.7701,2.306566029
ssp_ag3_soc2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,29.3702,2.152253766
ssp_ag5_soc2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,27.1013,2.173307331
ssp_ag3_soc2_gwmed_rs_gfdl_NDC_Tax_uct,2100,39.19486,2.669815796
ssp_ag3_soc2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,30.00912,1.856513937
ssp_ag3_soc2_gwmed_rs_hadgem_NDC_Tax_uct,2100,39.38458,2.310205333
ssp_ag3_soc2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,29.43133,2.261537094
ssp_ag3_soc2_gwmed_rs_ipsl_NDC_Tax_uct,2100,39.55716,2.796233969
ssp_ag3_soc2_gwmed_rs_miroc_NDC_Tax_ffict,2100,30.49448,2.091590131
ssp_ag3_soc2_gwmed_rs_miroc_NDC_Tax_uct,2100,40.20516,2.581545947
ssp_ag3_soc2_gwmed_rs_noresm_NDC_Tax_ffict,2100,28.75431,1.911606056
ssp_ag3_soc2_gwmed_rs_noresm_NDC_Tax_uct,2100,38.84637,2.291086907
ssp_ag3_soc3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,38.5639,2.627994512
ssp_ag5_soc2_gwhi_rs_gfdl_NDC_Tax_uct,2100,35.871,2.572614423
ssp_ag3_soc3_gwhi_exp_gfdl_NDC_Tax_uct,2100,46.11591,2.881046899
ssp_ag3_soc3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,38.5621,2.376294855
ssp_ag3_soc3_gwhi_exp_hadgem_NDC_Tax_uct,2100,45.05696,2.657413005
ssp_ag3_soc3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,38.1522,2.697719488
ssp_ag3_soc3_gwhi_exp_ipsl_NDC_Tax_uct,2100,45.79311,2.965436418
ssp_ag3_soc3_gwhi_exp_miroc_NDC_Tax_ffict,2100,39.0364,2.611753586
ssp_ag3_soc3_gwhi_exp_miroc_NDC_Tax_uct,2100,46.08046,2.828052858
ssp_ag3_soc3_gwhi_exp_noresm_NDC_Tax_ffict,2100,37.2335,2.369971204
ssp_ag3_soc3_gwhi_exp_noresm_NDC_Tax_uct,2100,44.26769,2.662261946
ssp_ag3_soc3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,38.6523,2.612642595
ssp_ag5_soc2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,27.1106,2.003323483
ssp_ag3_soc3_gwhi_rs_gfdl_NDC_Tax_uct,2100,46.25028,2.866576852
ssp_ag3_soc3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,38.7153,2.378337173
ssp_ag3_soc3_gwhi_rs_hadgem_NDC_Tax_uct,2100,45.12447,2.662207496
ssp_ag3_soc3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,38.4047,2.688942206
ssp_ag3_soc3_gwhi_rs_ipsl_NDC_Tax_uct,2100,46.04471,2.955778482
ssp_ag3_soc3_gwhi_rs_miroc_NDC_Tax_ffict,2100,39.271,2.619332097
ssp_ag3_soc3_gwhi_rs_miroc_NDC_Tax_uct,2100,46.36101,2.817769663
ssp_ag3_soc3_gwhi_rs_noresm_NDC_Tax_ffict,2100,37.3815,2.36731556
ssp_ag3_soc3_gwhi_rs_noresm_NDC_Tax_uct,2100,44.34751,2.653467494
ssp_ag3_soc3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,39.2956,2.632172798
ssp_ag5_soc2_gwhi_rs_hadgem_NDC_Tax_uct,2100,34.3093,2.403519928
ssp_ag3_soc3_gwlo_exp_gfdl_NDC_Tax_uct,2100,46.85944,2.882135052
ssp_ag3_soc3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,38.9676,2.360616635
ssp_ag3_soc3_gwlo_exp_hadgem_NDC_Tax_uct,2100,45.54817,2.639635418
ssp_ag3_soc3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,38.7687,2.699254361
ssp_ag3_soc3_gwlo_exp_ipsl_NDC_Tax_uct,2100,46.48153,2.967726156
ssp_ag3_soc3_gwlo_exp_miroc_NDC_Tax_ffict,2100,39.8933,2.562752601
ssp_ag3_soc3_gwlo_exp_miroc_NDC_Tax_uct,2100,46.99967,2.82795016
ssp_ag3_soc3_gwlo_exp_noresm_NDC_Tax_ffict,2100,38.0971,2.313302128
ssp_ag3_soc3_gwlo_exp_noresm_NDC_Tax_uct,2100,45.15622,2.661037873
ssp_ag3_soc3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,40.127,2.617491925
ssp_ag5_soc2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,26.8751,2.256691701
ssp_ag3_soc3_gwlo_rs_gfdl_NDC_Tax_uct,2100,47.99667,2.871040251
ssp_ag3_soc3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,39.7818,2.368578781
ssp_ag3_soc3_gwlo_rs_hadgem_NDC_Tax_uct,2100,46.4595,2.638719435
ssp_ag3_soc3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,40.2886,2.693245688
ssp_ag3_soc3_gwlo_rs_ipsl_NDC_Tax_uct,2100,48.11578,2.961974828
ssp_ag3_soc3_gwlo_rs_miroc_NDC_Tax_ffict,2100,41.0636,2.559996222
ssp_ag3_soc3_gwlo_rs_miroc_NDC_Tax_uct,2100,48.39876,2.821241974
ssp_ag3_soc3_gwlo_rs_noresm_NDC_Tax_ffict,2100,39.0965,2.312607312
ssp_ag3_soc3_gwlo_rs_noresm_NDC_Tax_uct,2100,46.2702,2.654997407
ssp_ag3_soc3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,38.533,2.624477041
ssp_ag5_soc2_gwhi_rs_ipsl_NDC_Tax_uct,2100,36.1518,2.636466966
ssp_ag3_soc3_gwmed_exp_gfdl_NDC_Tax_uct,2100,46.27257,2.880030995
ssp_ag3_soc3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,38.5713,2.375498015
ssp_ag3_soc3_gwmed_exp_hadgem_NDC_Tax_uct,2100,45.14033,2.643272624
ssp_ag3_soc3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,38.437,2.698033815
ssp_ag3_soc3_gwmed_exp_ipsl_NDC_Tax_uct,2100,46.29365,2.967122487
ssp_ag3_soc3_gwmed_exp_miroc_NDC_Tax_ffict,2100,39.1703,2.571463466
ssp_ag3_soc3_gwmed_exp_miroc_NDC_Tax_uct,2100,46.67026,2.829295395
ssp_ag3_soc3_gwmed_exp_noresm_NDC_Tax_ffict,2100,37.4193,2.316861101
ssp_ag3_soc3_gwmed_exp_noresm_NDC_Tax_uct,2100,44.85038,2.664512676
ssp_ag3_soc3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,38.7245,2.613544499
ssp_ag5_soc2_gwhi_rs_miroc_NDC_Tax_ffict,2100,27.6822,2.107214902
ssp_ag3_soc3_gwmed_rs_gfdl_NDC_Tax_uct,2100,46.49663,2.867622453
ssp_ag3_soc3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,38.716,2.374172732
ssp_ag3_soc3_gwmed_rs_hadgem_NDC_Tax_uct,2100,45.25787,2.63913595
ssp_ag3_soc3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,38.748,2.689465567
ssp_ag3_soc3_gwmed_rs_ipsl_NDC_Tax_uct,2100,47.21987,2.958795649
ssp_ag3_soc3_gwmed_rs_miroc_NDC_Tax_ffict,2100,39.4974,2.568942202
ssp_ag3_soc3_gwmed_rs_miroc_NDC_Tax_uct,2100,47.23575,2.821014758
ssp_ag3_soc3_gwmed_rs_noresm_NDC_Tax_ffict,2100,37.5716,2.312792134
ssp_ag3_soc3_gwmed_rs_noresm_NDC_Tax_uct,2100,45.16588,2.65446193
ssp_ag3_soc4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,26.8739,2.080176402
ssp_ag5_soc2_gwhi_rs_miroc_NDC_Tax_uct,2100,35.6494,2.534757677
ssp_ag3_soc4_gwhi_exp_gfdl_NDC_Tax_uct,2100,35.531,2.586260172
ssp_ag3_soc4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,27.4687,1.801778616
ssp_ag3_soc4_gwhi_exp_hadgem_NDC_Tax_uct,2100,35.5327,2.364163424
ssp_ag3_soc4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,26.5004,2.141220316
ssp_ag3_soc4_gwhi_exp_ipsl_NDC_Tax_uct,2100,35.3181,2.659569836
ssp_ag3_soc4_gwhi_exp_miroc_NDC_Tax_ffict,2100,27.6899,2.01436122
ssp_ag3_soc4_gwhi_exp_miroc_NDC_Tax_uct,2100,35.8771,2.536999713
ssp_ag3_soc4_gwhi_exp_noresm_NDC_Tax_ffict,2100,26.2237,1.835526122
ssp_ag3_soc4_gwhi_exp_noresm_NDC_Tax_uct,2100,34.76616,2.332777668
ssp_ag3_soc4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,26.924,2.076596255
ssp_ag5_soc2_gwhi_rs_noresm_NDC_Tax_ffict,2100,25.996,2.011471182
ssp_ag3_soc4_gwhi_rs_gfdl_NDC_Tax_uct,2100,35.5756,2.576230603
ssp_ag3_soc4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,27.5378,1.803087718
ssp_ag3_soc4_gwhi_rs_hadgem_NDC_Tax_uct,2100,35.5495,2.362890633
ssp_ag3_soc4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,26.6693,2.149559505
ssp_ag3_soc4_gwhi_rs_ipsl_NDC_Tax_uct,2100,35.4246,2.655262484
ssp_ag3_soc4_gwhi_rs_miroc_NDC_Tax_ffict,2100,27.8634,2.017116764
ssp_ag3_soc4_gwhi_rs_miroc_NDC_Tax_uct,2100,36.0129,2.527659491
ssp_ag3_soc4_gwhi_rs_noresm_NDC_Tax_ffict,2100,26.312,1.848676507
ssp_ag3_soc4_gwhi_rs_noresm_NDC_Tax_uct,2100,34.78025,2.329425931
ssp_ag3_soc4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,27.0588,2.077384408
ssp_ag5_soc1_gwhi_exp_miroc_NDC_Tax_uct,2100,29.1713,2.37582172
ssp_ag5_soc2_gwhi_rs_noresm_NDC_Tax_uct,2100,33.7842,2.425859136
ssp_ag3_soc4_gwlo_exp_gfdl_NDC_Tax_uct,2100,35.8809,2.587764298
ssp_ag3_soc4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,27.5872,1.799826889
ssp_ag3_soc4_gwlo_exp_hadgem_NDC_Tax_uct,2100,35.7772,2.295514773
ssp_ag3_soc4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,26.7223,2.143080283
ssp_ag3_soc4_gwlo_exp_ipsl_NDC_Tax_uct,2100,35.6767,2.6606982
ssp_ag3_soc4_gwlo_exp_miroc_NDC_Tax_ffict,2100,28.0451,2.018448121
ssp_ag3_soc4_gwlo_exp_miroc_NDC_Tax_uct,2100,36.3308,2.535990327
ssp_ag3_soc4_gwlo_exp_noresm_NDC_Tax_ffict,2100,26.5944,1.851482131
ssp_ag3_soc4_gwlo_exp_noresm_NDC_Tax_uct,2100,35.2604,2.333303474
ssp_ag3_soc4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,27.3326,2.077275147
ssp_ag5_soc2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,27.0442,2.170356488
ssp_ag3_soc4_gwlo_rs_gfdl_NDC_Tax_uct,2100,36.3866,2.580509662
ssp_ag3_soc4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,27.7658,1.802381491
ssp_ag3_soc4_gwlo_rs_hadgem_NDC_Tax_uct,2100,36.0693,2.297400232
ssp_ag3_soc4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,27.3036,2.157554939
ssp_ag3_soc4_gwlo_rs_ipsl_NDC_Tax_uct,2100,36.5546,2.658278696
ssp_ag3_soc4_gwlo_rs_miroc_NDC_Tax_ffict,2100,28.5439,2.021401241
ssp_ag3_soc4_gwlo_rs_miroc_NDC_Tax_uct,2100,37.0533,2.530637653
ssp_ag3_soc4_gwlo_rs_noresm_NDC_Tax_ffict,2100,26.9777,1.853082971
ssp_ag3_soc4_gwlo_rs_noresm_NDC_Tax_uct,2100,35.8531,2.333776123
ssp_ag3_soc4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,26.8399,2.075745596
ssp_ag5_soc2_gwlo_exp_gfdl_NDC_Tax_uct,2100,35.847,2.577609785
ssp_ag3_soc4_gwmed_exp_gfdl_NDC_Tax_uct,2100,35.5397,2.586340166
ssp_ag3_soc4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,27.4709,1.80163453
ssp_ag3_soc4_gwmed_exp_hadgem_NDC_Tax_uct,2100,35.564,2.320566239
ssp_ag3_soc4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,26.6239,2.143484958
ssp_ag3_soc4_gwmed_exp_ipsl_NDC_Tax_uct,2100,35.3913,2.659741957
ssp_ag3_soc4_gwmed_exp_miroc_NDC_Tax_ffict,2100,27.7744,2.018663356
ssp_ag3_soc4_gwmed_exp_miroc_NDC_Tax_uct,2100,35.9073,2.536892506
ssp_ag3_soc4_gwmed_exp_noresm_NDC_Tax_ffict,2100,26.2638,1.848617564
ssp_ag3_soc4_gwmed_exp_noresm_NDC_Tax_uct,2100,34.81128,2.333335127
ssp_ag3_soc4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,27.0563,2.087473127
ssp_ag5_soc2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,27.0548,2.001939125
